stock code,stock name,date,title,subhead,para
7233, DUFU TECHNOLOGY CORP BHD ," Fri, 21 Sep 2018, 9:33 AM ",PublicInvest Research Headlines - 21 Sept 2018,Economy Markets Market Update," The global economy will continue to expand strongly in the coming years, but trade tensions could hinder investment and slow the pace of expansion, the Organization for Economic Cooperation and Development said. The Paris-based research body slightly lowered its targets for global growth Thursday, saying it now expects output to rise by 3.7% in each of 2018 and 2019. In May, it had expected output to grow by 3.8% this year and 3.9% next. “It’s not the end of the recovery, but the risks are piling up,” said Laurence Boone, the OECD’s chief economist. “Businesses are postponing or delaying their investment plans. Export orders are decelerating.” (The Wall Street Journal)  US filings for unemployment benefits unexpectedly fell for a third straight week to a new 48-year low, indicating a tight job market, Labor Department figures showed. The decline in applications suggests that the Sept payrolls report may show another solid gain. The claims data, covering the week containing the 12th of the month, coincide with the reference period for the Labor Department’s survey for the monthly figures. Businesses are holding on to existing staff -- besides adding new employees -- amid a shortage of skilled workers. (Bloomberg)  US home sales flatlined in Aug but inventory increased for the first time in three years as the housing market continued to struggle despite strength across the broader economy. The National Association of Realtors said that existing home sales were unchanged at a seasonally adjusted annual rate of 5.34m units last month. It follows four straight months of monthly declines. A dearth of properties for sale has pushed up prices, sidelining many would-be homeowners. Supply has also been constrained by rising building material costs as well as land and labor shortages while rising mortgage rates are expected to slow demand. (Reuters)  The Trump administration hasn’t put a process in place for companies to get exemptions from 10% tariffs it’s imposing on USD200bn of Chinese goods, unlike earlier rounds of the duties, four people familiar with the matter said. The US has justified its decision by saying that it’s giving companies more than three months to transition their supply chains away from China before it raises tariffs to 25% in Jan, according to one of the people. It’s unclear whether the government will start offering exclusions once that rate increase occurs next year. (Bloomberg)  EU leaders will push for a Brexit deal next month but warned Prime Minister Theresa May that if she will not give ground on trade and the Irish border by Nov they are ready to cope with Britain crashing out. “Don’t worry, be happy,” joked EU chief executive Jean-Claude Juncker after telling reporters after a summit in Austria that the Europeans had full plans in place in the event there was no deal before Britain leaves next March. May promised new proposals to reassure Dublin that it would not get a “hard border” with the British province of Northern Ireland but warned she too could live with a no-deal outcome — though many round the summit table in picturesque Salzburg see that as more of a negotiating tactic than a credible threat. (Reuters)  UK retail sales unexpectedly increased last month as the warmest summer on record encouraged shoppers to splash out. Sales rose 0.3% from July, compared with a median estimate of a 0.2% decline in a Bloomberg survey. Figures for the previous month were also revised up, according to data from the Office for National Statistics in London. The increase was led by household goods such as furniture and electrical items. Sales of food and clothing fell on the month after strong gains in July. Excluding auto fuel, sales also rose 0.3%. The warm weather helped overall retail sales climb an annual 3.4% in the June to Aug period, compared with just a 2.1% gain last year, the ONS said. Stores also may have pushed discounts harder than in previous years. (Bloomberg)  Malaysia Smelting Corp (MSC) is leasing two pieces of land totalling 423 acres in Klian Intan, Perak owned by Menteri Besar Inc (Perak) (MB Inc) for dumping overburden, tailings and slime arising from ongoing tin mining activities at its open-pit tin mine. MSC said its wholly-owned subsidiary Rahman Hydraulic Tin SB has entered into a MoU with MB Inc to lease the two parcels of lands measuring 100 acres and 323 acres respectively. (The Edge)  Nova MSC's wholly-owned subsidiary, novaCITYNETS Pte Ltd (NCN), has bagged a RM4.6m contract from the Urban Redevelopment Authority of Singapore to implement and provide maintenance support for an Intelligent Code Checking System (ICCS). The contract marks Nova MSC's second government contract in Singapore after its RM15.4m contract from the Public Utilities Board, which was clinched in June 2018. (Bernama)  Dufu Technology Corp has proposed a 1-for-2 bonus issue to enhance the marketability and trading liquidity of its shares. The exercise will involve the issuance of up to 87.7m bonus shares, on the basis of one bonus share for every two existing shares held on an entitlement date to be determined later, it said. The group expects the proposal to be completed by the 4Q of 2018. (The Edge)  AWC has filed a lawsuit against BUCG (M) SB for failing to settle RM2.06m in outstanding payment for subcontract works of a project developing one block of serviced apartments and a 55-storey hotel at Jalan Conlay. AWC said the suit is not expected to have any material financial and operational impact on the group. ""Further announcement will be made as and when there are material developments on the matter,"" it added. (The Edge)  Eco World Development Group said its home ownership campaign launched in June boosted the group’s sales and profit in the third quarter ended July 31. Net profit rose 47.6% to RM38.5m on revenue of RM490m. As at Aug 31, total sales achieved has reached RM2bn, which is more than double the total sales of RM923m recorded in the 1H of the financial year.  Selangor Properties' net profit surged 70.2% to RM33.2m in the 3QFY18 from RM19.5m a year ago, mainly due to higher forex gain of RM16.3m. EPS rose to 9.66 sen for 3QFY18 from 5.68 sen for 3QFY17. Revenue for the quarter grew 23.5% to RM39.3m from RM31.8m in 3QFY17, mainly due to higher contribution from its Australian operations and higher property development revenue achieved in Malaysia. (The Edge)  Scientex posted its best-ever quarterly performance in its 4QFY18, with a net profit of RM88.3m, 22% higher than in the same quarter last year as revenue grew 13% to RM733.1m. The group proposed a final singletier dividend of 10 sen per share, which would bring the total payout for the year to 20 sen per share. It said the performance was mainly attributed to higher sales volume as well as maiden contributions from Klang Hock Plastics Industries. (StarBiz) The FBM KLCI might edge higher at opening today after the S&P 500 and Dow Jones Industrial Average hit record highs as Wall Street joined a global stock market rally largely driven by the view that the latest trade tariffs imposed by the US and China were likely to inflict less economic damage than many had feared. Emerging market assets continued to stage a broad rally, with the FTSE EM equity index rising for the third day in a row and currencies including the South African rand, Brazilian real and Argentine peso gaining ground against the dollar. The latest record highs for US stocks came as the dollar index hit its lowest level for 10 weeks, marking a 3.2 percent retreat from a 15-month high struck in August. On Wall Street, the S&P 500 rose 0.8% to record close of 2,930, after earlier hitting an all-time intraday peak of 2,935. The Dow ended 1% higher at 26,657, just off the day’s high of 26,697. The tech-heavy Nasdaq Composite also gained 1% but ended about 1.3% short of its own intraday all-time peak. European stocks enjoyed similarly robust gains. The pan-regional Stoxx 600 ended 0.7% higher, with the Xetra Dax in Frankfurt rising 0.9% and London’s FTSE 100 up 0.5%. Back home, the FBM KLCI index gained 2.99 points or 0.17% to 1,803.70 points on Thursday. Trading volume decreased to 1.94bn worth RM2.02bn. Market breadth was negative with 404 gainers as compared to 412 losers. The regional markets finished mixed with the Hang Seng gained 0.26% and the Nikkei 225 rose 0.01%. The Shanghai Composite lost 0.06%. Source:   - 21 Sept 2018"
7233, DUFU TECHNOLOGY CORP BHD ," Fri, 21 Sep 2018, 9:26 AM ",Mplus Market Pulse - 21 Sept 2018,Likely Positive End To The Week The Day Ahead Company Update Comments COMPANY BRIEF,Source:   - 21 Sept 2018
7233, DUFU TECHNOLOGY CORP BHD ," Wed, 5 Sep 2018, 10:13 AM ",上升股:杜甫科技阻力RM2.69,,"杜甫科技（DUFU，7233，主板工业产品股）日线交投走势，于9月4日闭市时收2.39令吉，按日涨30仙或14.35%，短期上升阻力或会处于2.40至2.69令吉水平。 4/9/18行情 闭市：2.39令吉 起落：+30仙 成交量：39,723宗 最高：2.39令吉 最低：2.10令吉 本益比：15.321倍 毛周息率：2.301% 52周最高：2.39令吉 52周最低：94仙 http://www.enanyang.my/news/20180905/上升股杜甫科技阻力rm2-69/"
7233, DUFU TECHNOLOGY CORP BHD ," Tue, 4 Sep 2018, 11:15 AM ",杜甫科技上挑RM2.20/敏源,,"持续的贸易战加上对新兴市场的担忧，导使马股的交投走势掉头回落，按日跌0.33%。整体大势一度下探1809.57点后，于1813点报收。 富时隆综指于9月3日闭市时报1813.58点，按日跌6.08点或0.33%。它的整日交投波幅介于12.95（1809.57 – 1822.52）点间。 富时隆综指30只成分股处于调整走势，上升股项267只，下跌股项723只。 杜甫科技（DUFU，7233，主板工业产品股）闭市时反弹，报2.09令吉，按日起4仙或1.95%。 杜甫科技的30分钟图表走势，交投走势沿着一道上升趋势线（B1:B2）上爬升。 它的30分钟平滑异同移动均线指标（MACD），交投走势处于一个上升走势。 它处于“0”支撑线上波动，杜甫科技的后市交投走势，或会出现一段短线回试下限支持线的支撑（B1:B2）。 杜甫科技的日线图表走势于回试后，或会显现一段反弹走势，它或会挑战2.10至2.20令吉关口。   本文纯属技术面分析，仅供参考，并非推荐购买。投资前请咨询专业金融师。
 敏源 http://www.enanyang.my/news/20180904/杜甫科技上挑rm2-20敏源/"
7233, DUFU TECHNOLOGY CORP BHD ," Thu, 30 Aug 2018, 5:06 PM ",Technical Analysis - Dufu Technology,Dufu Technology,"Dufu Technology may climb higher after forming a long white candle and hitting its new 52-week high. With the 21-day SMA line edging upwards, this also implies a positive outlook sentiment. A bullish bias may emerge above the MYR2.05 level, with an exit set below the MYR1.87 threshold. Towards the upside, the immediate resistance is at MYR2.30. This is followed by the MYR2.50 level. Source:   - 30 Aug 2018"
7233, DUFU TECHNOLOGY CORP BHD ," Tue, 21 Aug 2018, 11:03 AM ",[转贴] 杜甫科技以漂亮的業績帶動股價突破歷史新高，未來能否趁低吸納呢？～DUFU - Alex Shee,,"
	2018年8月21日星期二  
	http://xxscyehxx.blogspot.com/2018/08/dufu.html"
7233, DUFU TECHNOLOGY CORP BHD ," Sat, 18 Aug 2018, 10:13 PM ",Dufu(7233) share price jumps as Q2 profit surges,,"
			image: https://www.thestar.com.my/~/media/online/2018/08/07/10/07/dufu-industries-building.ashx/? 
		KUALA LUMPUR: Precision part maker  
		 
		  
		The stock shot up 17 sen, or 11.7% to an all-time high of RM1.62 before the latest quarterly results were released. Trading was active with more than 11 million shares transacted. 
		Dufu, in a filing with Bursa Malaysia after trading hours on Tuesday, said net profit in the three months ended June 30 surged 72% to RM11.8mil. Revenue rose 43% to 40.97mil. 
		The company said the improved results was also boosted by a favourable currency exchange rate during the quarter under review. 
				image: https://content.thestar.com.my/smg/settag/name=lotame/tags=Int_Business_Finance,Int_Business_Finance_Investors,all,Demo_AffluentAudience 
		  
		Dufu said the long-term future of HDDs will likely rest with high capacity HDDs, particularly in data centres serving cloud storage applications. 
		“Global internet penetration, the rise in e-commerce in emerging markets, and the current trend for high-resolution media standards are the likely drivers for the continuing rise in global data storage demand,” it said. 
		In the meantime, the company said it will continue to improve its operational efficiency and keep a tight rein on costs to ensure price competitiveness on its products. 
		 
			  ,   ,  
	 
	"
7233, DUFU TECHNOLOGY CORP BHD ," Thu, 9 Aug 2018, 9:06 AM ",热门股:杜甫科技上挑RM1.79,,"杜甫科技（DUFU，7233，主板工业产品股）的日线股价趋势于8月7日显现着一段技术反弹走势，闭市时报1.62令吉，按日涨17仙或11.72%。短期间该股或会上挑1.63-1.79令吉的阻力关口。 7/8/18行情 闭市：1.62令吉 起落：+17仙 成交量：110,882宗 最高：1.64令吉 最低：1.48令吉 本益比：10.385倍 毛周息率：3.395% 52周最高：1.64令吉 52周最低：94仙
 http://www.enanyang.my/news/20180807/热门股杜甫科技上挑rm1-79/"
7233, DUFU TECHNOLOGY CORP BHD ," Wed, 8 Aug 2018, 9:39 AM ",Mplus Market Pulse - 8 Aug 2018,More Of The Same The Day Ahead Company Update Comments COMPANY BRIEF,Source:   - 8 Aug 2018
7233, DUFU TECHNOLOGY CORP BHD ," Mon, 6 Aug 2018, 4:57 PM ",DUFU Technology - in the Right Space,"In the Right Space Global Leader in HDD Disk Spacers Cloud Storage a Boon to Hard Drive Demand Growing Its Non-HDD for Expansion Valuation Below Local Peers, in Line With Global Market Leaders","Dufu Technology designs, develops, and manufactures precision machining components for the HDD industry. Approximately 70% of revenue is derived from the HDD segment. In the HDD segment where Dufu manufactures disk spacers, disk clamps and VCM pins, its key customers include Seagate, Toshiba and Western Digital. Dufu also boasts of being the global leader in the manufacture of disk spacers. Although PC sales have continued to decline and solid state drives (SSD) are increasingly replacing HDDs, especially for the smaller storage capacity, Dufu has continued to see rapid expansion in recent years (3-year revenue CAGR of 10%). This has primarily been on the back of increased enterprise and cloud storage, which have driven the demand for Dufu’s disk spacers, in particular. Unlike conventional HDDs which comprise one disk and one spacer, larger drives comprise multiple disks (for larger storage) which require an equal number of disk spacers to ensure proper functionality. Near-term catalysts include Helium drives and Heat-Assisted Magnetic Recording, which in short increases the capacity of the amount of data to be stored on an HDD. In 2015, Dufu also expanded its non-HDD segment, which builds precision metal components for sensors and control devices. Dufu is now looking into venturing into the automobile sector, leveraging on its precision machining to provide sensitive sensors and other electronic parts. Carrying better margins than the HDD segment, this division has also aided overall group profitability. In 2017, the non-HDD segment grew >30% yoy. Dufu’s local peers include Notion VTEC (NOTION MK, not rated) and JCY International (JCY MK, not rated), which trade at 2017 PERs of 15.7x and 12.6x compared to Dufu’s 9.6x. Dufu’s end customers (Seagate and WD) trade at a PE multiples of between 6-10x. Source:   - 6 Aug 2018"
7233, DUFU TECHNOLOGY CORP BHD ," Wed, 1 Aug 2018, 5:16 PM ",Trading Stocks - Dufu Technology,,"Dufu Technology formed a long white candle, indicating that the momentum of buying could be strong. With the 21-day SMA line edging upwards, this also implies a positive outlook sentiment. A bullish bias may emerge above the MYR1.25 level, with an exit set below the MYR1.14 threshold. Towards the upside, the immediate resistance is at MYR1.40. This is followed by the MYR1.51 level. Source:   - 1 Aug 2018"
7233, DUFU TECHNOLOGY CORP BHD ," Wed, 1 Aug 2018, 9:47 AM ",杜甫科技试叩RM1.38/敏源,,亚洲股市的持续回软，导使马股先跌后起，按日涨0.79%。整体大势一度下探1764.21点后于1784点报收。 富时隆综指于7月30日闭市时报1784.25点，按日涨13.99点或0.79%，整日交投波幅介于20.04（1764.21 – 1784.25）点间。 富时隆综指30只成分股项处于它的技术反弹趋势中。上升股项为438只，下跌股项为479只。 杜甫科技（DUFU，7233，主板工业产品股）于7月31日闭市时反弹了，收1.28令吉，按日涨6仙或4.92%。 杜甫科技的30分钟图表走势于7月31日间的交投走势成功突破一道顶头阻力线（B1:B2），30分钟平滑异同移动均线指标（MACD）的交投走势处于一个上升走势中。 该股处于“0”支撑线上波动，后市的交投走势或会出现一段短线回试下限支持线的支撑（B1:B2）。 杜甫科技的日线图表走势于回试后或会显现一段反弹走势，或会挑战1.29-1.38令吉关口。 本文纯属技术面分析，仅供参考，并非推荐购买。投资前请咨询专业金融师。 http://www.enanyang.my/news/20180801/杜甫科技试叩rm1-38敏源/
7233, DUFU TECHNOLOGY CORP BHD ," Mon, 23 Jul 2018, 9:51 AM ",Technical Analysis - Dufu Technology,,"Dufu Technology formed a long white candle, indicating that the momentum of buying could be strong. Last Friday’s candle can be regarded as a continuation of the rebound that started off 11 Jul’s “Hammer” pattern. A bullish bias may emerge above the MYR1.09 level, with an exit set below the MYR0.94 threshold. Towards the upside, the immediate resistance is at MYR1.20. This is followed by the MYR1.30 level. Source:   - 23 Jul 2018"
7233, DUFU TECHNOLOGY CORP BHD ," Wed, 18 Jul 2018, 4:59 PM ",Technical Analysis - Dufu Technology,,"Dufu Technology may rebound further after it tested MYR0.94 support recently. The stock has posted a long white candle and leaving an upside gap, this indicates a positive sign. A bullish bias may appear above the MYR1.03 level, with an exit set below the MYR0.94 threshold. Towards the upside, the near-term resistance is at MYR1.14. This is followed by the MYR1.20 level. Source:   - 18 Jul 2018"
